gene_name	cdR20291_gene	cd630_gene	cdR20291_homolog	cd630_homolog	iCdR700_included	iCdG706_included
PTS system, galactitol-specific IIB component (EC 2.7.1.69)	fig|645463.3.peg.2328	fig|272563.8.peg.2395	1	1	1	1
PTS system, galactitol-specific IIC component (EC 2.7.1.69)	fig|645463.3.peg.2327	fig|272563.8.peg.2394	1	1	1	1
galactitol-1-phosphate 5-dehydrogenase (EC 1.1.1.251)	fig|645463.3.peg.2326	fig|272563.8.peg.2393	1	1	1	1
L-ribulose-5-phosphate 4-epimerase (EC 5.1.3.4)	fig|645463.3.peg.2325	fig|272563.8.peg.2392	1	1	1	1
ribulose-5-phosphate 4-epimerase	fig|645463.3.peg.2324	fig|272563.8.peg.2391	1	1	1	0
none	fig|645463.3.peg.2323	fig|272563.8.peg.2390	1	1	0	0
phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1)	fig|645463.3.peg.232	fig|272563.8.peg.239	1	1	1	1
none	fig|645463.3.peg.2322	fig|272563.8.peg.2389	1	1	0	0
none	fig|645463.3.peg.2321	fig|272563.8.peg.2388	1	1	0	0
none	fig|645463.3.peg.2320	fig|272563.8.peg.2387	1	1	0	0
none	fig|645463.3.peg.2319	fig|272563.8.peg.2386	1	1	0	0
none	fig|645463.3.peg.2318	fig|272563.8.peg.2385	1	1	0	0
1-phosphofructokinase (EC 2.7.1.56)	fig|645463.3.peg.2317	fig|272563.8.peg.2384	1	1	1	1
PTS system, fructose-specific IIA component (EC 2.7.1.69)	fig|645463.3.peg.2316	fig|272563.8.peg.2383	1	1	1	1
none	fig|645463.3.peg.2315	fig|272563.8.peg.2382	1	1	0	0
none	fig|645463.3.peg.2314	fig|272563.8.peg.2381	1	1	0	0
none	fig|645463.3.peg.2313	fig|272563.8.peg.2380	1	1	0	0
amidophosphoribosyltransferase (EC 2.4.2.14)	fig|645463.3.peg.231	fig|272563.8.peg.238	1	1	1	1
none	fig|645463.3.peg.2312	fig|272563.8.peg.2379	1	1	0	0
none	fig|645463.3.peg.2311	fig|272563.8.peg.2378	1	1	0	0
none	fig|645463.3.peg.2310	fig|272563.8.peg.2377	1	1	0	0
none	fig|645463.3.peg.2309	fig|272563.8.peg.2376	1	1	0	0
none	fig|645463.3.peg.2308	fig|272563.8.peg.2375	1	1	0	0
none	fig|645463.3.peg.2307	fig|272563.8.peg.2374	1	1	0	0
none	fig|645463.3.peg.2306	fig|272563.8.peg.2373	1	1	0	0
none	fig|645463.3.peg.2305	fig|272563.8.peg.2372	1	1	0	0
none	fig|645463.3.peg.2304	fig|272563.8.peg.2371	1	1	0	0
aspartate racemase (EC 5.1.1.13)	fig|645463.3.peg.2303	fig|272563.8.peg.2370	1	1	1	1
Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6)	fig|645463.3.peg.230	fig|272563.8.peg.237	1	1	1	1
Aspartate aminotransferase (EC 2.6.1.1)	fig|645463.3.peg.2302	fig|272563.8.peg.2369	1	1	1	1
none	fig|645463.3.peg.2301	fig|272563.8.peg.2368	1	1	0	0
none	fig|645463.3.peg.2300	fig|272563.8.peg.2367	1	1	0	0
none	fig|645463.3.peg.2299	fig|272563.8.peg.2366	1	1	0	0
none	fig|645463.3.peg.2298	fig|272563.8.peg.2365	1	1	0	0
none	fig|645463.3.peg.2297	fig|272563.8.peg.2364	1	1	0	0
none	fig|645463.3.peg.2296	fig|272563.8.peg.2363	1	1	0	0
none	fig|645463.3.peg.2295	fig|272563.8.peg.2362	1	1	0	0
none	fig|645463.3.peg.2294	fig|272563.8.peg.2361	1	1	0	0
Asparaginyl-tRNA synthetase (EC 6.1.1.22)	fig|645463.3.peg.2293	fig|272563.8.peg.2360	1	1	1	1
none	fig|645463.3.peg.229	fig|272563.8.peg.236	1	1	0	0
none	fig|645463.3.peg.2292	fig|272563.8.peg.2359	1	1	0	0
none	fig|645463.3.peg.2291	fig|272563.8.peg.2358	1	1	0	0
none	fig|645463.3.peg.2290	fig|272563.8.peg.2357	1	1	0	0
N-acetylmannosamine-6-phosphate 2-epimerase (EC 5.1.3.9)	fig|645463.3.peg.2289	fig|272563.8.peg.2356	1	1	1	1
N-acetylneuraminate lyase (EC 4.1.3.3)	fig|645463.3.peg.2288	fig|272563.8.peg.2355	1	1	1	1
none	fig|645463.3.peg.2287	fig|272563.8.peg.2354	1	1	0	0
none	fig|645463.3.peg.2286	fig|272563.8.peg.2353	1	1	0	0
none	fig|645463.3.peg.2285	fig|272563.8.peg.2352	1	1	0	0
N-acetylmannosamine kinase (EC 2.7.1.60)	fig|645463.3.peg.2284	fig|272563.8.peg.2351	1	1	1	1
none	fig|645463.3.peg.2283	fig|272563.8.peg.2350	1	1	0	0
none	fig|645463.3.peg.228	fig|272563.8.peg.235	1	1	0	0
none	fig|645463.3.peg.2282	fig|272563.8.peg.2349	1	1	0	0
none	fig|645463.3.peg.2281	fig|272563.8.peg.2348	1	1	0	0
none	fig|645463.3.peg.2280	fig|272563.8.peg.2347	1	1	0	0
none	fig|645463.3.peg.2279	fig|272563.8.peg.2346	1	1	0	0
none	fig|645463.3.peg.2278	fig|272563.8.peg.2345	1	1	0	0
none	fig|645463.3.peg.2277	fig|272563.8.peg.2344	1	1	0	0
none	fig|645463.3.peg.2276	fig|272563.8.peg.2343	1	1	0	0
none	fig|645463.3.peg.2275	fig|272563.8.peg.2342	1	1	0	0
none	fig|645463.3.peg.2274	fig|272563.8.peg.2341	1	1	0	0
3-dehydroquinate dehydratase I (EC 4.2.1.10)	fig|645463.3.peg.2273	fig|272563.8.peg.2333	1	1	1	1
none	fig|645463.3.peg.2272	fig|272563.8.peg.2332	1	1	0	0
none	fig|645463.3.peg.2271	fig|272563.8.peg.2331	1	1	0	0
none	fig|645463.3.peg.2270	fig|272563.8.peg.2330	1	1	0	0
none	fig|645463.3.peg.2269	fig|272563.8.peg.2329	1	1	0	0
none	fig|645463.3.peg.2268	fig|272563.8.peg.2328	1	1	0	0
none	fig|645463.3.peg.2267	fig|272563.8.peg.2327	1	1	0	0
none	fig|645463.3.peg.2266	fig|272563.8.peg.2326	1	1	0	0
none	fig|645463.3.peg.2265	fig|272563.8.peg.2325	1	1	0	0
none	fig|645463.3.peg.2264	fig|272563.8.peg.2324	1	1	0	0
none	fig|645463.3.peg.2263	fig|272563.8.peg.2323	1	1	0	0
none	fig|645463.3.peg.2262	fig|272563.8.peg.2322	1	1	0	0
Aldehyde dehydrogenase (EC 1.2.1.3)	fig|645463.3.peg.2261	fig|272563.8.peg.2321	1	1	1	1
none	fig|645463.3.peg.2260	fig|272563.8.peg.2320	1	1	0	0
none	fig|645463.3.peg.227	fig|272563.8.peg.232	1	1	0	0
none	fig|645463.3.peg.2259	fig|272563.8.peg.2319	1	1	0	0
none	fig|645463.3.peg.2258	fig|272563.8.peg.2318	1	1	0	0
none	fig|645463.3.peg.2257	fig|272563.8.peg.2317	1	1	0	0
Lactose permease	fig|645463.3.peg.2256	fig|272563.8.peg.2316	1	1	1	1
Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57)	fig|645463.3.peg.2255	fig|272563.8.peg.2315	1	1	1	1
2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, delta subunit	fig|645463.3.peg.2254	fig|272563.8.peg.2314	1	1	1	0
2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, alpha subunit	fig|645463.3.peg.2253	fig|272563.8.peg.2313	1	1	1	0
none	fig|645463.3.peg.2252	fig|272563.8.peg.2312	1	1	0	0
none	fig|645463.3.peg.2251	fig|272563.8.peg.2311	1	1	0	0
Acetyl-CoA synthetase (ADP-forming) alpha and beta chains, putative	fig|645463.3.peg.2250	fig|272563.8.peg.2310	1	1	1	0
none	fig|645463.3.peg.226	fig|272563.8.peg.231	1	1	0	0
none	fig|645463.3.peg.2249	fig|272563.8.peg.2309	1	1	0	0
none	fig|645463.3.peg.2248	fig|272563.8.peg.2308	1	1	0	0
none	fig|645463.3.peg.2247	fig|272563.8.peg.2307	1	1	0	0
Histidinol-phosphatase (EC 3.1.3.15)	fig|645463.3.peg.2246	fig|272563.8.peg.2306	1	1	1	1
none	fig|645463.3.peg.2245	fig|272563.8.peg.2305	1	1	0	0
beta-phosphoglucomutase (EC 5.4.2.6)	fig|645463.3.peg.2244	fig|272563.8.peg.2304	1	1	1	1
Maltose phosphorylase (EC 2.4.1.8)	fig|645463.3.peg.2243	fig|272563.8.peg.2303	1	1	1	1
N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)	fig|645463.3.peg.2242	fig|272563.8.peg.2302	1	1	1	1
none	fig|645463.3.peg.2240	fig|272563.8.peg.2301	1	1	0	0
none	fig|645463.3.peg.2239	fig|272563.8.peg.2300	1	1	0	0
none	fig|645463.3.peg.15	fig|272563.8.peg.23	1	1	0	0
N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)	fig|645463.3.peg.1562	fig|272563.8.peg.2299	1	1	1	1
N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)	fig|645463.3.peg.2238	fig|272563.8.peg.2299	1	1	1	1
none	fig|645463.3.peg.2237	fig|272563.8.peg.2298	1	1	0	0
none	fig|645463.3.peg.2236	fig|272563.8.peg.2296	1	1	0	0
none	fig|645463.3.peg.1516	fig|272563.8.peg.2295	1	1	0	0
none	fig|645463.3.peg.2235	fig|272563.8.peg.2295	1	1	0	0
none	fig|645463.3.peg.2234	fig|272563.8.peg.2294	1	1	0	0
none	fig|645463.3.peg.2233	fig|272563.8.peg.2293	1	1	0	0
none	fig|645463.3.peg.2232	fig|272563.8.peg.2292	1	1	0	0
none	fig|645463.3.peg.2231	fig|272563.8.peg.2291	1	1	0	0
none	fig|645463.3.peg.2230	fig|272563.8.peg.2290	1	1	0	0
none	fig|645463.3.peg.2229	fig|272563.8.peg.2289	1	1	0	0
none	fig|645463.3.peg.2228	fig|272563.8.peg.2288	1	1	0	0
none	fig|645463.3.peg.2227	fig|272563.8.peg.2287	1	1	0	0
Proton/sodium-glutamate symport protein	fig|645463.3.peg.2226	fig|272563.8.peg.2286	1	1	1	1
none	fig|645463.3.peg.2225	fig|272563.8.peg.2285	1	1	0	0
none	fig|645463.3.peg.2224	fig|272563.8.peg.2284	1	1	0	0
none	fig|645463.3.peg.2223	fig|272563.8.peg.2283	1	1	0	0
hydroxylamine reductase (EC 1.7.99.1)	fig|645463.3.peg.2222	fig|272563.8.peg.2282	1	1	1	1
none	fig|645463.3.peg.2221	fig|272563.8.peg.2281	1	1	0	0
none	fig|645463.3.peg.2220	fig|272563.8.peg.2280	1	1	0	0
none	fig|645463.3.peg.225	fig|272563.8.peg.228	1	1	0	0
none	fig|645463.3.peg.2219	fig|272563.8.peg.2279	1	1	0	0
L-lactate dehydrogenase (EC 1.1.1.27)	fig|645463.3.peg.2218	fig|272563.8.peg.2278	1	1	1	1
none	fig|645463.3.peg.2217	fig|272563.8.peg.2277	1	1	0	0
none	fig|645463.3.peg.2216	fig|272563.8.peg.2276	1	1	0	0
none	fig|645463.3.peg.2215	fig|272563.8.peg.2275	1	1	0	0
none	fig|645463.3.peg.2214	fig|272563.8.peg.2274	1	1	0	0
none	fig|645463.3.peg.2213	fig|272563.8.peg.2273	1	1	0	0
none	fig|645463.3.peg.2212	fig|272563.8.peg.2272	1	1	0	0
none	fig|645463.3.peg.2211	fig|272563.8.peg.2271	1	1	0	0
none	fig|645463.3.peg.2210	fig|272563.8.peg.2270	1	1	0	0
none	fig|645463.3.peg.224	fig|272563.8.peg.227	1	1	0	0
none	fig|645463.3.peg.2209	fig|272563.8.peg.2269	1	1	0	0
none	fig|645463.3.peg.2208	fig|272563.8.peg.2268	1	1	0	0
none	fig|645463.3.peg.2207	fig|272563.8.peg.2267	1	1	0	0
none	fig|645463.3.peg.2206	fig|272563.8.peg.2266	1	1	0	0
none	fig|645463.3.peg.2205	fig|272563.8.peg.2265	1	1	0	0
none	fig|645463.3.peg.2204	fig|272563.8.peg.2264	1	1	0	0
none	fig|645463.3.peg.2203	fig|272563.8.peg.2263	1	1	0	0
none	fig|645463.3.peg.2202	fig|272563.8.peg.2262	1	1	0	0
none	fig|645463.3.peg.2201	fig|272563.8.peg.2261	1	1	0	0
none	fig|645463.3.peg.2200	fig|272563.8.peg.2260	1	1	0	0
PTS system, fructose-specific IIB component (EC 2.7.1.69)	fig|645463.3.peg.223	fig|272563.8.peg.226	1	1	1	1
none	fig|645463.3.peg.2199	fig|272563.8.peg.2259	1	1	0	0
none	fig|645463.3.peg.2198	fig|272563.8.peg.2258	1	1	0	0
none	fig|645463.3.peg.2197	fig|272563.8.peg.2257	1	1	0	0
none	fig|645463.3.peg.2196	fig|272563.8.peg.2256	1	1	0	0
none	fig|645463.3.peg.2195	fig|272563.8.peg.2255	1	1	0	0
none	fig|645463.3.peg.2194	fig|272563.8.peg.2254	1	1	0	0
none	fig|645463.3.peg.2193	fig|272563.8.peg.2253	1	1	0	0
none	fig|645463.3.peg.2192	fig|272563.8.peg.2252	1	1	0	0
Uridylate kinase (EC 2.7.4.-)	fig|645463.3.peg.2191	fig|272563.8.peg.2251	1	1	1	0
none	fig|645463.3.peg.2190	fig|272563.8.peg.2250	1	1	0	0
PTS system, fructose-specific IIC component (EC 2.7.1.69)	fig|645463.3.peg.222	fig|272563.8.peg.225	1	1	1	1
none	fig|645463.3.peg.2189	fig|272563.8.peg.2249	1	1	0	0
Undecaprenyl diphosphate synthase (EC 2.5.1.31)	fig|645463.3.peg.2188	fig|272563.8.peg.2248	1	1	1	1
Phosphatidate cytidylyltransferase (EC 2.7.7.41)	fig|645463.3.peg.2187	fig|272563.8.peg.2247	1	1	1	1
none	fig|645463.3.peg.2186	fig|272563.8.peg.2246	1	1	0	0
none	fig|645463.3.peg.2185	fig|272563.8.peg.2245	1	1	0	0
none	fig|645463.3.peg.2184	fig|272563.8.peg.2244	1	1	0	0
1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267)	fig|645463.3.peg.2183	fig|272563.8.peg.2243	1	1	1	1
none	fig|645463.3.peg.2182	fig|272563.8.peg.2242	1	1	0	0
none	fig|645463.3.peg.2181	fig|272563.8.peg.2241	1	1	0	0
none	fig|645463.3.peg.2180	fig|272563.8.peg.2240	1	1	0	0
PTS system, fructose-specific IIA component (EC 2.7.1.69)	fig|645463.3.peg.221	fig|272563.8.peg.224	1	1	1	1
none	fig|645463.3.peg.2179	fig|272563.8.peg.2239	1	1	0	0
none	fig|645463.3.peg.2178	fig|272563.8.peg.2238	1	1	0	0
none	fig|645463.3.peg.2177	fig|272563.8.peg.2237	1	1	0	0
none	fig|645463.3.peg.2176	fig|272563.8.peg.2236	1	1	0	0
none	fig|645463.3.peg.2175	fig|272563.8.peg.2235	1	1	0	0
none	fig|645463.3.peg.2174	fig|272563.8.peg.2234	1	1	0	0
none	fig|645463.3.peg.2173	fig|272563.8.peg.2233	1	1	0	0
none	fig|645463.3.peg.2172	fig|272563.8.peg.2232	1	1	0	0
none	fig|645463.3.peg.2171	fig|272563.8.peg.2231	1	1	0	0
Homoserine kinase (EC 2.7.1.39)	fig|645463.3.peg.2170	fig|272563.8.peg.2230	1	1	1	1
none	fig|645463.3.peg.220	fig|272563.8.peg.223	1	1	0	0
Threonine synthase (EC 4.2.3.1)	fig|645463.3.peg.2169	fig|272563.8.peg.2229	1	1	1	1
none	fig|645463.3.peg.2168	fig|272563.8.peg.2228	1	1	0	0
Thioredoxin reductase (EC 1.8.1.9)	fig|645463.3.peg.2167	fig|272563.8.peg.2227	1	1	1	1
none	fig|645463.3.peg.2166	fig|272563.8.peg.2226	1	1	0	0
none	fig|645463.3.peg.2165	fig|272563.8.peg.2225	1	1	0	0
none	fig|645463.3.peg.2164	fig|272563.8.peg.2224	1	1	0	0
Copper-translocating P-type ATPase (EC 3.6.3.4)	fig|645463.3.peg.2163	fig|272563.8.peg.2223	1	1	1	0
none	fig|645463.3.peg.2162	fig|272563.8.peg.2222	1	1	0	0
none	fig|645463.3.peg.2161	fig|272563.8.peg.2221	1	1	0	0
none	fig|645463.3.peg.2160	fig|272563.8.peg.2220	1	1	0	0
none	fig|645463.3.peg.219	fig|272563.8.peg.222	1	1	0	0
none	fig|645463.3.peg.2159	fig|272563.8.peg.2219	1	1	0	0
transaldolase (EC 2.2.1.2)	fig|645463.3.peg.2158	fig|272563.8.peg.2218	1	1	1	1
none	fig|645463.3.peg.2157	fig|272563.8.peg.2217	1	1	0	0
none	fig|645463.3.peg.2156	fig|272563.8.peg.2216	1	1	0	0
Xanthine/uracil/thiamine/ascorbate permease family protein	fig|645463.3.peg.2155	fig|272563.8.peg.2215	1	1	1	1
none	fig|645463.3.peg.2154	fig|272563.8.peg.2214	1	1	0	0
none	fig|645463.3.peg.2153	fig|272563.8.peg.2213	1	1	0	0
none	fig|645463.3.peg.2152	fig|272563.8.peg.2212	1	1	0	0
none	fig|645463.3.peg.2151	fig|272563.8.peg.2211	1	1	0	0
none	fig|645463.3.peg.2150	fig|272563.8.peg.2210	1	1	0	0
none	fig|645463.3.peg.218	fig|272563.8.peg.221	1	1	0	0
none	fig|645463.3.peg.2149	fig|272563.8.peg.2209	1	1	0	0
none	fig|645463.3.peg.2148	fig|272563.8.peg.2208	1	1	0	0
none	fig|645463.3.peg.2147	fig|272563.8.peg.2207	1	1	0	0
none	fig|645463.3.peg.2146	fig|272563.8.peg.2206	1	1	0	0
none	fig|645463.3.peg.2145	fig|272563.8.peg.2205	1	1	0	0
none	fig|645463.3.peg.2144	fig|272563.8.peg.2204	1	1	0	0
none	fig|645463.3.peg.2143	fig|272563.8.peg.2203	1	1	0	0
none	fig|645463.3.peg.2142	fig|272563.8.peg.2202	1	1	0	0
none	fig|645463.3.peg.2141	fig|272563.8.peg.2201	1	1	0	0
none	fig|645463.3.peg.2140	fig|272563.8.peg.2200	1	1	0	0
Seryl-tRNA synthetase (EC 6.1.1.11)	fig|645463.3.peg.14	fig|272563.8.peg.22	1	1	1	1
none	fig|645463.3.peg.2139	fig|272563.8.peg.2199	1	1	0	0
Xanthine permease	fig|645463.3.peg.2138	fig|272563.8.peg.2198	1	1	1	1
Xanthine permease	fig|645463.3.peg.2137	fig|272563.8.peg.2197	1	1	1	1
none	fig|645463.3.peg.2136	fig|272563.8.peg.2196	1	1	0	0
Xanthine dehydrogenase iron-sulfur subunit (EC 1.17.1.4)	fig|645463.3.peg.2135	fig|272563.8.peg.2195	1	1	1	1
Xanthine dehydrogenase, molybdenum binding subunit (EC 1.17.1.4)	fig|645463.3.peg.2134	fig|272563.8.peg.2194	1	1	1	1
none	fig|645463.3.peg.2133	fig|272563.8.peg.2193	1	1	0	0
none	fig|645463.3.peg.2132	fig|272563.8.peg.2192	1	1	0	0
none	fig|645463.3.peg.2131	fig|272563.8.peg.2191	1	1	0	0
dihydropyrimidinase (EC 3.5.2.2)	fig|645463.3.peg.2130	fig|272563.8.peg.2190	1	1	1	1
none	fig|645463.3.peg.216	fig|272563.8.peg.219	1	1	0	0
hydroxydechloroatrazine ethylaminohydrolase (EC 3.5.99.3)	fig|645463.3.peg.2129	fig|272563.8.peg.2189	1	1	1	1
Xanthine dehydrogenase iron-sulfur subunit (EC 1.17.1.4)	fig|645463.3.peg.2128	fig|272563.8.peg.2188	1	1	1	1
Xanthine dehydrogenase, FAD binding subunit (EC 1.17.1.4)	fig|645463.3.peg.2127	fig|272563.8.peg.2187	1	1	1	1
none	fig|645463.3.peg.2126	fig|272563.8.peg.2186	1	1	0	0
none	fig|645463.3.peg.2125	fig|272563.8.peg.2185	1	1	0	0
none	fig|645463.3.peg.2124	fig|272563.8.peg.2184	1	1	0	0
none	fig|645463.3.peg.2123	fig|272563.8.peg.2183	1	1	0	0
Xanthine permease	fig|645463.3.peg.2122	fig|272563.8.peg.2182	1	1	1	1
Xanthine dehydrogenase, FAD binding subunit (EC 1.17.1.4)	fig|645463.3.peg.2121	fig|272563.8.peg.2181	1	1	1	1
none	fig|645463.3.peg.2120	fig|272563.8.peg.2180	1	1	0	0
none	fig|645463.3.peg.214	fig|272563.8.peg.218	1	1	0	0
none	fig|645463.3.peg.2119	fig|272563.8.peg.2179	1	1	0	0
none	fig|645463.3.peg.2118	fig|272563.8.peg.2178	1	1	0	0
none	fig|645463.3.peg.2117	fig|272563.8.peg.2177	1	1	0	0
none	fig|645463.3.peg.2116	fig|272563.8.peg.2176	1	1	0	0
none	fig|645463.3.peg.2115	fig|272563.8.peg.2175	1	1	0	0
none	fig|645463.3.peg.2114	fig|272563.8.peg.2174	1	1	0	0
none	fig|645463.3.peg.1495	fig|272563.8.peg.2173	1	1	0	0
none	fig|645463.3.peg.2113	fig|272563.8.peg.2173	1	1	0	0
none	fig|645463.3.peg.2112	fig|272563.8.peg.2172	1	1	0	0
none	fig|645463.3.peg.2111	fig|272563.8.peg.2171	1	1	0	0
none	fig|645463.3.peg.2110	fig|272563.8.peg.2170	1	1	0	0
2',3'-cyclic-nucleotide 2'-phosphodiesterase (EC 3.1.4.16)	fig|645463.3.peg.213	fig|272563.8.peg.217	1	1	1	1
none	fig|645463.3.peg.2109	fig|272563.8.peg.2169	1	1	0	0
none	fig|645463.3.peg.2108	fig|272563.8.peg.2168	1	1	0	0
none	fig|645463.3.peg.2107	fig|272563.8.peg.2167	1	1	0	0
Glutaminyl-tRNA synthetase (EC 6.1.1.18)	fig|645463.3.peg.2106	fig|272563.8.peg.2166	1	1	1	0
none	fig|645463.3.peg.2105	fig|272563.8.peg.2165	1	1	0	0
none	fig|645463.3.peg.2104	fig|272563.8.peg.2164	1	1	0	0
none	fig|645463.3.peg.2103	fig|272563.8.peg.2163	1	1	0	0
none	fig|645463.3.peg.2102	fig|272563.8.peg.2162	1	1	0	0
Aspartokinase (EC 2.7.2.4)	fig|645463.3.peg.2101	fig|272563.8.peg.2161	1	1	1	1
diaminopimelate decarboxylase (EC 4.1.1.20)	fig|645463.3.peg.2100	fig|272563.8.peg.2160	1	1	1	1
none	fig|645463.3.peg.212	fig|272563.8.peg.216	1	1	0	0
none	fig|645463.3.peg.2099	fig|272563.8.peg.2159	1	1	0	0
none	fig|645463.3.peg.2098	fig|272563.8.peg.2158	1	1	0	0
none	fig|645463.3.peg.2097	fig|272563.8.peg.2157	1	1	0	0
Ribosomal large subunit pseudouridine synthase B (EC 4.2.1.70)	fig|645463.3.peg.2096	fig|272563.8.peg.2156	1	1	1	1
none	fig|645463.3.peg.2095	fig|272563.8.peg.2155	1	1	0	0
none	fig|645463.3.peg.2094	fig|272563.8.peg.2154	1	1	0	0
none	fig|645463.3.peg.2092	fig|272563.8.peg.2152	1	1	0	0
none	fig|645463.3.peg.2091	fig|272563.8.peg.2151	1	1	0	0
none	fig|645463.3.peg.2090	fig|272563.8.peg.2150	1	1	0	0
none	fig|645463.3.peg.211	fig|272563.8.peg.215	1	1	0	0
none	fig|645463.3.peg.2089	fig|272563.8.peg.2149	1	1	0	0
none	fig|645463.3.peg.2088	fig|272563.8.peg.2148	1	1	0	0
none	fig|645463.3.peg.2087	fig|272563.8.peg.2147	1	1	0	0
none	fig|645463.3.peg.210	fig|272563.8.peg.214	1	1	0	0
N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38)	fig|645463.3.peg.2084	fig|272563.8.peg.2139	1	1	1	1
N-acetylglutamate synthase (EC 2.3.1.1)	fig|645463.3.peg.2083	fig|272563.8.peg.2138	1	1	1	1
acetylglutamate kinase (EC 2.7.2.8)	fig|645463.3.peg.2082	fig|272563.8.peg.2137	1	1	1	1
Acetylornithine aminotransferase (EC 2.6.1.11)	fig|645463.3.peg.2081	fig|272563.8.peg.2136	1	1	1	1
Ornithine carbamoyltransferase (EC 2.1.3.3)	fig|645463.3.peg.2080	fig|272563.8.peg.2135	1	1	1	1
none	fig|645463.3.peg.2079	fig|272563.8.peg.2134	1	1	0	0
aspartate racemase (EC 5.1.1.13)	fig|645463.3.peg.2078	fig|272563.8.peg.2133	1	1	1	1
none	fig|645463.3.peg.2077	fig|272563.8.peg.2132	1	1	0	0
none	fig|645463.3.peg.2076	fig|272563.8.peg.2131	1	1	0	0
none	fig|645463.3.peg.2075	fig|272563.8.peg.2130	1	1	0	0
none	fig|645463.3.peg.209	fig|272563.8.peg.213	1	1	0	0
none	fig|645463.3.peg.2074	fig|272563.8.peg.2129	1	1	0	0
none	fig|645463.3.peg.2073	fig|272563.8.peg.2128	1	1	0	0
none	fig|645463.3.peg.2072	fig|272563.8.peg.2127	1	1	0	0
none	fig|645463.3.peg.2071	fig|272563.8.peg.2126	1	1	0	0
none	fig|645463.3.peg.2070	fig|272563.8.peg.2125	1	1	0	0
none	fig|645463.3.peg.2069	fig|272563.8.peg.2124	1	1	0	0
none	fig|645463.3.peg.2068	fig|272563.8.peg.2123	1	1	0	0
none	fig|645463.3.peg.2067	fig|272563.8.peg.2122	1	1	0	0
none	fig|645463.3.peg.2066	fig|272563.8.peg.2121	1	1	0	0
none	fig|645463.3.peg.2065	fig|272563.8.peg.2120	1	1	0	0
none	fig|645463.3.peg.208	fig|272563.8.peg.212	1	1	0	0
none	fig|645463.3.peg.2064	fig|272563.8.peg.2119	1	1	0	0
none	fig|645463.3.peg.2063	fig|272563.8.peg.2118	1	1	0	0
Dihydroxy-acid dehydratase (EC 4.2.1.9)	fig|645463.3.peg.2062	fig|272563.8.peg.2117	1	1	1	1
none	fig|645463.3.peg.207	fig|272563.8.peg.211	1	1	0	0
none	fig|645463.3.peg.2061	fig|272563.8.peg.2105	1	1	0	0
none	fig|645463.3.peg.2060	fig|272563.8.peg.2104	1	1	0	0
none	fig|645463.3.peg.206	fig|272563.8.peg.210	1	1	0	0
none	fig|645463.3.peg.13	fig|272563.8.peg.21	1	1	0	0
none	fig|645463.3.peg.2057	fig|272563.8.peg.2099	1	1	0	0
none	fig|645463.3.peg.2055	fig|272563.8.peg.2098	1	1	0	0
none	fig|645463.3.peg.2054	fig|272563.8.peg.2097	1	1	0	0
none	fig|645463.3.peg.2053	fig|272563.8.peg.2096	1	1	0	0
none	fig|645463.3.peg.2052	fig|272563.8.peg.2095	1	1	0	0
none	fig|645463.3.peg.2051	fig|272563.8.peg.2094	1	1	0	0
none	fig|645463.3.peg.2050	fig|272563.8.peg.2093	1	1	0	0
none	fig|645463.3.peg.2049	fig|272563.8.peg.2092	1	1	0	0
none	fig|645463.3.peg.2048	fig|272563.8.peg.2091	1	1	0	0
none	fig|645463.3.peg.2047	fig|272563.8.peg.2090	1	1	0	0
none	fig|645463.3.peg.205	fig|272563.8.peg.209	1	1	0	0
none	fig|645463.3.peg.2046	fig|272563.8.peg.2089	1	1	0	0
none	fig|645463.3.peg.2045	fig|272563.8.peg.2088	1	1	0	0
none	fig|645463.3.peg.2044	fig|272563.8.peg.2087	1	1	0	0
none	fig|645463.3.peg.2043	fig|272563.8.peg.2086	1	1	0	0
Substrate-specific component TrpP of tryptophan ECF transporter	fig|645463.3.peg.2042	fig|272563.8.peg.2085	1	1	1	1
none	fig|645463.3.peg.2041	fig|272563.8.peg.2084	1	1	0	0
none	fig|645463.3.peg.2040	fig|272563.8.peg.2083	1	1	0	0
none	fig|645463.3.peg.2039	fig|272563.8.peg.2082	1	1	0	0
none	fig|645463.3.peg.2038	fig|272563.8.peg.2081	1	1	0	0
none	fig|645463.3.peg.204	fig|272563.8.peg.208	1	1	0	0
none	fig|645463.3.peg.2035	fig|272563.8.peg.2079	1	1	0	0
none	fig|645463.3.peg.2034	fig|272563.8.peg.2078	1	1	0	0
none	fig|645463.3.peg.2033	fig|272563.8.peg.2077	1	1	0	0
none	fig|645463.3.peg.2032	fig|272563.8.peg.2076	1	1	0	0
none	fig|645463.3.peg.2031	fig|272563.8.peg.2075	1	1	0	0
