patric	product
645463.3.peg.2966	hypothetical_protein
645463.3.peg.2967	Dipicolinate_synthase_subunit_B
645463.3.peg.2968	Dipicolinate_synthase_subunit_A
645463.3.peg.2969	Long-chain-fatty-acid--CoA_ligase_(EC_6.2.1.3)
645463.3.peg.2970	3-ketoacyl-CoA_thiolase_(EC_2.3.1.16)_@_Acetyl-CoA_acetyltransferase_(EC_2.3.1.9)
645463.3.peg.2971	Substrate-specific_component_BioY_of_biotin_ECF_transporter
645463.3.peg.2972	hypothetical_protein
645463.3.peg.2973	Acetyltransferase
645463.3.peg.293	Chaperone_protein_HtpG
645463.3.peg.2974	CRISPR-associated_protein_Cas2
645463.3.peg.2975	CRISPR-associated_protein_Cas1
645463.3.peg.2976	CRISPR-associated_RecB_family_exonuclease_Cas4
645463.3.peg.2977	CRISPR-associated_helicase_Cas3
645463.3.peg.2978	CRISPR-associated_protein_Cas5
645463.3.peg.2979	CRISPR-associated_negative_autoregulator_Cas7/Cst2
645463.3.peg.2980	FIG00514192:_hypothetical_protein
645463.3.peg.2981	CRISPR-associated_endoribonuclease_Cas6
645463.3.peg.2982	Transcriptional_regulator,_YafY_family
645463.3.peg.2983	ABC_transporter-like_sensor_and_permease_protein_YxdM
645463.3.peg.2984	ABC_transporter-like_sensor_ATP-binding_protein_YxdL
645463.3.peg.2985	Undecaprenyl-diphosphatase_(EC_3.6.1.27)
645463.3.peg.2986	ABC_transporter-like_sensor_linked_histidine_kinase_YvcQ
645463.3.peg.2987	ABC_transporter-like_sensor_linked_response_regulator_YxdJ
645463.3.peg.2988	ABC_transporter,_substrate-binding_protein_(cluster_10,_nitrate/sulfonate/bicarbonate)
645463.3.peg.2989	ABC_transporter,_ATP-binding_protein_(cluster_1,_maltose/g3p/polyamine/iron);_ABC_transporter,_ATP-binding_protein_(cluster_10,_nitrate/sulfonate/bicarbonate)
645463.3.peg.2990	Alkanesulfonates_transport_system_permease_protein
645463.3.peg.2991	hypothetical_protein
645463.3.peg.2992	hypothetical_protein
645463.3.peg.2993	Ribonucleotide_reductase_of_class_Ib_(aerobic),_beta_subunit_(EC_1.17.4.1)
645463.3.peg.2994	Ribonucleotide_reductase_of_class_Ib_(aerobic),_alpha_subunit_(EC_1.17.4.1)
645463.3.peg.294	1,3-propanediol_dehydrogenase_(EC_1.1.1.202)
645463.3.peg.2995	hypothetical_protein
645463.3.peg.2996	Vitamin_B12_ABC_transporter,_ATP-binding_protein_BtuD
645463.3.peg.2997	hypothetical_protein
645463.3.peg.2998	Mobile_element_protein
645463.3.peg.2999	Vitamin_B12_ABC_transporter,_permease_protein_BtuC
645463.3.peg.3000	Vitamin_B12_ABC_transporter,_substrate-binding_protein_BtuF
645463.3.peg.3001	Dihydrodipicolinate_synthase_family
645463.3.peg.3002	Fumarylacetoacetate_hydrolase_family_protein
645463.3.peg.3003	Altronate_dehydratase_(EC_4.2.1.7)
645463.3.peg.3004	Altronate_dehydratase_(EC_4.2.1.7)
645463.3.peg.3005	2-keto-3-deoxygluconate_permease_(KDG_permease)
645463.3.peg.3006	Transcriptional_regulator,_IclR_family
645463.3.peg.295	Spore_photoproduct_lyase_(EC_4.1.99.14)
645463.3.peg.3007	Alcohol_dehydrogenase_(EC_1.1.1.1)
645463.3.peg.3008	ErfK/YbiS/YcfS/YnhG_family_protein
645463.3.peg.3009	hypothetical_protein
645463.3.peg.3010	Putative_Dihydrolipoamide_dehydrogenase_(EC_1.8.1.4);_Mercuric_ion_reductase_(EC_1.16.1.1);_PF00070_family,_FAD-dependent_NAD(P)-disulphide_oxidoreductase
645463.3.peg.3011	Cytochrome_c-type_biogenesis_protein_CcdA_(DsbD_analog)_/_Cytochrome_c-type_biogenesis_protein_ResA
645463.3.peg.3012	Transcriptional_regulator,_HxlR_family
645463.3.peg.3013	alpha-mannosidase_(EC_3.2.1.24)
645463.3.peg.3014	PTS_system,_IIC_component
645463.3.peg.3015	PTS_system,_IIB_component
645463.3.peg.3016	PTS_system,_IIA_component
645463.3.peg.3017	Putative_transcriptional_antiterminator,_BglG_family_/_PTS_system,_IIA_component
645463.3.peg.296	Transcriptional_regulator,_AraC_family
645463.3.peg.3018	Sugar:proton_symporter
645463.3.peg.3019	hypothetical_protein
645463.3.peg.3020	hypothetical_protein
645463.3.peg.3021	hypothetical_protein
645463.3.peg.3022	hypothetical_protein
645463.3.peg.3023	hypothetical_protein
645463.3.peg.3024	hypothetical_protein
645463.3.peg.297	hypothetical_protein
645463.3.peg.3025	Iron-sulfur_cluster-binding_protein
645463.3.peg.3026	hypothetical_protein
645463.3.peg.3027	PTS_system,_glucose-specific_IIA_component_(EC_2.7.1.199)
645463.3.peg.3028	D-arabinose-5-phosphate_isomerase_(EC_5.3.1.13)
645463.3.peg.3029	Cystathionine_beta-lyase_MalY_(EC_4.4.1.8)_@_Maltose_regulon_modulator
645463.3.peg.298	Transcriptional_regulator,_HxlR_family
645463.3.peg.3030	PTS_system,_maltose_and_glucose-specific_IIC_component_/_PTS_system,_maltose_and_glucose-specific_IIB_component_(EC_2.7.1.208)
645463.3.peg.3031	Beta-glucoside_bgl_operon_antiterminator,_BglG_family
645463.3.peg.21	hypothetical_protein
645463.3.peg.3032	Cysteine_desulfurase_(EC_2.8.1.7)
645463.3.peg.299	hypothetical_protein
645463.3.peg.3033	Thioredoxin
645463.3.peg.3034	Transcriptional_regulator,_TrmB_family
645463.3.peg.3035	Phenazine_biosynthesis_protein_PhzF_like
645463.3.peg.3036	Di-tripeptide/cation_symporter
645463.3.peg.3037	hypothetical_protein
645463.3.peg.3038	FIG00515097:_hypothetical_protein
645463.3.peg.300	hypothetical_protein
645463.3.peg.3039	MoxR-like_ATPases
645463.3.peg.3040	hypothetical_protein
645463.3.peg.3041	Proline_iminopeptidase_(EC_3.4.11.5)
645463.3.peg.3042	hypothetical_protein
645463.3.peg.3043	hypothetical_protein
645463.3.peg.301	putative_histidinol_phosphatase_and_related_hydrolases_of_the_PHP_family
645463.3.peg.3044	Sialic_acid_utilization_regulator,_RpiR_family
645463.3.peg.3045	Kinase_similar_to_eukaryotic-like_N-acetylglucosamine_kinase
645463.3.peg.3046	N-acetylmuramic_acid_6-phosphate_etherase_(EC_4.2.1.126)
645463.3.peg.3047	Outer_surface_protein_of_unknown_function,_cellobiose_operon
645463.3.peg.3048	PTS_system,_cellobiose-specific_IIC_component
645463.3.peg.3049	PTS_system,_IIB_component
645463.3.peg.3050	hypothetical_protein
645463.3.peg.3051	Anhydro-N-acetylmuramic_acid_kinase_(EC_2.7.1.170)
645463.3.peg.302	NtrC_family_Transcriptional_regulator,_ATPase_domain
645463.3.peg.3052	Two-component_sensor_histidine_kinase_BceS
645463.3.peg.3053	Two-component_response_regulator_BceR
645463.3.peg.3054	Bacitracin_export_permease_protein_BceB
645463.3.peg.3055	Bacitracin_export_ATP-binding_protein_BceA
645463.3.peg.3056	Uncharacterized_MFS-type_transporter
645463.3.peg.3057	PTS_system,_glucose-specific_IIA_component_(EC_2.7.1.199)
645463.3.peg.3058	hypothetical_protein
645463.3.peg.3059	Maltose-6'-phosphate_glucosidase_(EC_3.2.1.122)
645463.3.peg.3060	PTS_system,_maltose-specific_IIC_component_/_PTS_system,_maltose-specific_IIB_component_(EC_2.7.1.208)
645463.3.peg.3061	Transcriptional_regulator,_RpiR_family
645463.3.peg.3062	hypothetical_protein
645463.3.peg.3063	Xylose_isomerase_(EC_5.3.1.5)
645463.3.peg.3064	Xylulose_kinase_(EC_2.7.1.17)
645463.3.peg.3065	Xylose-responsive_transcription_regulator,_ROK_family
645463.3.peg.3066	hypothetical_protein
645463.3.peg.3067	hypothetical_protein
645463.3.peg.3068	hypothetical_protein
645463.3.peg.3069	hypothetical_protein
645463.3.peg.3070	alpha-xylosidase_(EC_3.2.1.177)
645463.3.peg.3071	hypothetical_protein
645463.3.peg.3072	Substrate-specific_component_STY3230_of_queuosine-regulated_ECF_transporter
645463.3.peg.3073	RloF
645463.3.peg.3074	Type_I_restriction-modification_system,_restriction_subunit_R_(EC_3.1.21.3)
645463.3.peg.303	PTS_system,_mannose-specific_IIA_component_(EC_2.7.1.191)
645463.3.peg.3075	hypothetical_protein
645463.3.peg.3076	hypothetical_protein
645463.3.peg.3077	hypothetical_protein
645463.3.peg.3078	Type_I_restriction-modification_system,_specificity_subunit_S
645463.3.peg.304	PTS_system,_mannose-specific_IIB_component_(EC_2.7.1.191)
645463.3.peg.3079	Type_I_restriction-modification_system,_DNA-methyltransferase_subunit_M_(EC_2.1.1.72)
645463.3.peg.3080	Tagatose_1,6-bisphosphate_aldolase_(EC_4.1.2.40)
645463.3.peg.3081	PTS_system,_tagatose-specific_IIB_component_/_PTS_system,_tagatose-specific_IIC_component_/_PTS_system,_tagatose-specific_IIA_component
645463.3.peg.305	hypothetical_protein
645463.3.peg.3082	Tagatose-1-phosphate_kinase_TagK
645463.3.peg.3083	Tagatose_utilization_transcriptional_regulator,_RpiR_family
645463.3.peg.3084	hypothetical_protein
645463.3.peg.3085	6-phospho-beta-glucosidase_(EC_3.2.1.86)
645463.3.peg.306	PTS_system,_mannose-specific_IIB_component_(EC_2.7.1.191)
645463.3.peg.3086	PTS_system,_cellobiose-specific_IIA_component_(EC_2.7.1.205)
645463.3.peg.3087	PTS_system,_cellobiose-specific_IIC_component
645463.3.peg.3088	PTS_system,_cellobiose-specific_IIB_component_(EC_2.7.1.205)
645463.3.peg.3089	PRD/PTS_system_IIA_2_domain_protein
645463.3.peg.3090	Glycerate_kinase_(EC_2.7.1.31)
645463.3.peg.307	PTS_system,_mannose-specific_IIC_component
645463.3.peg.3091	Mannosylglycerate_hydrolase_(EC_3.2.1.170)
645463.3.peg.22	Pyruvate_carboxylase_(EC_6.4.1.1)
645463.3.peg.3092	PTS_system,_2-O-alpha-mannosyl-D-glycerate-specific_IIA_component_(EC_2.7.1.195)_/_PTS_system,_2-O-alpha-mannosyl-D-glycerate-specific_IIB_component_(EC_2.7.1.195)_/_PTS_system,_2-O-alpha-mannosyl-D-glycerate-specific_IIC_component
645463.3.peg.3093	Sialic_acid_utilization_regulator,_RpiR_family
645463.3.peg.3094	Cellobiose_phosphotransferase_system_YdjC-like_protein
645463.3.peg.3095	PTS_system,_alpha-D-glucoside-specific_IIC_component_/_PTS_system,_alpha-D-glucoside-specific_IIB_component
645463.3.peg.308	PTS_system,_mannose-specific_IID_component
645463.3.peg.3096	Trehalose_operon_transcriptional_repressor
645463.3.peg.3097	Trehalose-6-phosphate_hydrolase_(EC_3.2.1.93)
645463.3.peg.3098	Uncharacterized_amino_acid_permease,_GabP_family
645463.3.peg.3099	Glutamine_amidotransferase,_class_I
645463.3.peg.3100	putative_sigma-54-dependent_transcriptional_regulator
645463.3.peg.309	hypothetical_protein
645463.3.peg.3101	6-phospho-beta-glucosidase_(EC_3.2.1.86)
645463.3.peg.3102	PTS_system,_beta-glucoside-specific_IIB_component_/_PTS_system,_beta-glucoside-specific_IIC_component_/_PTS_system,_beta-glucoside-specific_IIA_component
645463.3.peg.3103	Beta-glucoside_bgl_operon_antiterminator,_BglG_family
645463.3.peg.3104	N-acyl-L-amino_acid_amidohydrolase_(EC_3.5.1.14)
645463.3.peg.310	Acetylornithine_deacetylase/Succinyl-diaminopimelate_desuccinylase_and_related_deacylases
645463.3.peg.3105	Arginine/ornithine_antiporter_ArcD
645463.3.peg.3106	PTS_system,_N-acetylglucosamine-specific_IIA_component_(EC_2.7.1.193)_/_PTS_system,_N-acetylglucosamine-specific_IIB_component_(EC_2.7.1.193)_/_PTS_system,_N-acetylglucosamine-specific_IIC_component
645463.3.peg.3107	Putative_Xaa-His_dipeptidase
645463.3.peg.3108	PTS_system,_glucose-specific_IIA_component_(EC_2.7.1.199)
645463.3.peg.3109	Hydrolase,_HAD_superfamily
645463.3.peg.3110	Alcohol_dehydrogenase_(EC_1.1.1.1)
645463.3.peg.3111	Transaldolase_(EC_2.2.1.2)
645463.3.peg.3112	putative_transcription_antiterminator
645463.3.peg.3113	hypothetical_protein
645463.3.peg.3114	Ribulose-phosphate_3-epimerase_(EC_5.1.3.1)
645463.3.peg.3115	Pyrophosphate-dependent_fructose_6-phosphate-1-kinase_(EC_2.7.1.90)
645463.3.peg.3116	Regulatory_protein_(induces_abgABT,_used_to_catabolize_p-aminobenzoyl-glutamate)
645463.3.peg.3117	Mobile_element_protein
645463.3.peg.3118	Regulatory_protein_(induces_abgABT,_used_to_catabolize_p-aminobenzoyl-glutamate)
645463.3.peg.3119	Catalyzes_the_cleavage_of_p-aminobenzoyl-glutamate_to_p-aminobenzoate_and_glutamate,_subunit_A
645463.3.peg.3120	Catalyzes_the_cleavage_of_p-aminobenzoyl-glutamate_to_p-aminobenzoate_and_glutamate,_subunit_B
645463.3.peg.3121	hypothetical_protein
645463.3.peg.311	Transcriptional_regulator,_Xre_family
645463.3.peg.3122	6-phospho-beta-glucosidase_(EC_3.2.1.86)
645463.3.peg.3123	PTS_system,_beta-glucoside-specific_IIB_component_/_PTS_system,_beta-glucoside-specific_IIC_component_/_PTS_system,_beta-glucoside-specific_IIA_component
645463.3.peg.3124	Beta-glucoside_bgl_operon_antiterminator,_BglG_family
645463.3.peg.3125	hypothetical_protein
645463.3.peg.3126	Macrolide_glycosyltransferase_(EC_2.4.1.-)
645463.3.peg.3127	Transcriptional_regulator
645463.3.peg.3128	FIG00513666:_hypothetical_protein
645463.3.peg.3129	hypothetical_protein
645463.3.peg.3130	Transcriptional_regulator,_Xre_family
645463.3.peg.312	Negative_regulatory_protein_YxlE
645463.3.peg.3131	hypothetical_protein
645463.3.peg.3132	hypothetical_protein
645463.3.peg.313	Efflux_ABC_transporter,_ATP-binding_protein
645463.3.peg.3133	Transcriptional_regulator
645463.3.peg.3134	2,4-dienoyl-CoA_reductase_[NADPH]_(EC_1.3.1.34)
645463.3.peg.3135	Oxalate/formate_antiporter
645463.3.peg.3136	Negative_regulator_of_phenolic_acid_metabolism_PadR
645463.3.peg.3137	Ferredoxin
645463.3.peg.3138	Transcriptional_regulator,_ArsR_family
645463.3.peg.3139	Ferredoxin-like_domain_fused_to_nitroreductase-like_domain
645463.3.peg.3140	6-phospho-beta-glucosidase_(EC_3.2.1.86)
645463.3.peg.3141	PTS_system,_beta-glucoside-specific_IIB_component_/_PTS_system,_beta-glucoside-specific_IIC_component_/_PTS_system,_beta-glucoside-specific_IIA_component
645463.3.peg.314	Transmembrane_protein_YxlG
645463.3.peg.3142	Beta-glucoside_bgl_operon_antiterminator,_BglG_family
645463.3.peg.3143	PTS_system,_trehalose-specific_IIB_component_(EC_2.7.1.201)_/_PTS_system,_trehalose-specific_IIC_component
645463.3.peg.3144	Beta-phosphoglucomutase_(EC_5.4.2.6)
645463.3.peg.3145	Alpha,alpha-trehalose_phosphorylase_(2.4.1.64)
645463.3.peg.3146	6-phospho-beta-glucosidase_(EC_3.2.1.86)
645463.3.peg.3147	Transcriptional_regulator,_AraC_family
645463.3.peg.3148	PTS_system,_IIA_component
645463.3.peg.3149	transcription_antiterminator
645463.3.peg.315	Uncharacterized_di-Fe4-S4_cluster-containing_protein_AF_1153
645463.3.peg.3150	PTS_system,_fructose-specific_IIA_component_(EC_2.7.1.202)_/_PTS_system,_fructose-specific_IIB_component_(EC_2.7.1.202)_/_PTS_system,_fructose-specific_IIC_component
645463.3.peg.3151	Fructose-bisphosphate_aldolase_class_II_(EC_4.1.2.13)_homolog
645463.3.peg.3152	Ferric_iron_ABC_transporter,_permease_protein
645463.3.peg.3153	Spermidine/putrescine_import_ABC_transporter_ATP-binding_protein_PotA_(TC_3.A.1.11.1)
645463.3.peg.3154	hypothetical_protein
645463.3.peg.3155	hypothetical_protein
645463.3.peg.3156	ABC_transporter,_substrate-binding_protein_(cluster_1,_maltose/g3p/polyamine/iron)
645463.3.peg.3157	hypothetical_protein
645463.3.peg.3158	Transcriptional_regulator,_Xre_family
645463.3.peg.3159	hypothetical_protein
645463.3.peg.316	hypothetical_protein
645463.3.peg.3160	hypothetical_protein
645463.3.peg.3161	Intracellular_protease
645463.3.peg.3162	Transcriptional_regulator,_YafY_family
645463.3.peg.3163	Transcriptional_regulator,_Xre_family
645463.3.peg.3164	hypothetical_protein
645463.3.peg.3165	hypothetical_protein
645463.3.peg.3166	hypothetical_protein
645463.3.peg.317	Biotin_synthase_(EC_2.8.1.6)
645463.3.peg.3167	hypothetical_protein
645463.3.peg.3168	hypothetical_protein
645463.3.peg.3169	hypothetical_protein
645463.3.peg.3170	hypothetical_protein
645463.3.peg.3171	Mobile_element_protein
645463.3.peg.3172	Mobile_element_protein
645463.3.peg.3173	hypothetical_protein
645463.3.peg.3174	hypothetical_protein
645463.3.peg.3175	hypothetical_protein
645463.3.peg.3176	hypothetical_protein
645463.3.peg.318	Ribose_operon_repressor
645463.3.peg.3177	hypothetical_protein
645463.3.peg.3178	hypothetical_protein
645463.3.peg.3179	CRISPR-associated_helicase_Cas3
645463.3.peg.3180	hypothetical_protein
645463.3.peg.3181	hypothetical_protein
645463.3.peg.3182	CRISPR-associated_endoribonuclease_Cas6
645463.3.peg.3183	CRISPR-associated_protein_Cas5
645463.3.peg.3184	hypothetical_protein
645463.3.peg.3185	hypothetical_protein
645463.3.peg.319	Ribokinase_(EC_2.7.1.15)
645463.3.peg.3186	DNA_helicase_(EC_3.6.4.12),_phage-associated
645463.3.peg.3187	Phage_DNA_replication_protein_O
645463.3.peg.3188	hypothetical_protein
645463.3.peg.3189	Transcriptional_regulator,_Xre_family
645463.3.peg.3190	hypothetical_protein
645463.3.peg.3191	hypothetical_protein
645463.3.peg.3192	Fic_protein_family
645463.3.peg.3193	Integrase
645463.3.peg.3194	hypothetical_protein
645463.3.peg.3195	hypothetical_protein
645463.3.peg.3196	hypothetical_protein
645463.3.peg.3197	hypothetical_protein
645463.3.peg.320	Ribose_ABC_transporter,_substrate-binding_protein_RbsB_(TC_3.A.1.2.1)
645463.3.peg.3198	tmRNA-binding_protein_SmpB
645463.3.peg.3199	hypothetical_protein
645463.3.peg.3200	Acetyltransferase
645463.3.peg.3201	hypothetical_protein
645463.3.peg.3202	hypothetical_protein
645463.3.peg.3203	ABC_transporter,_ATP-binding_protein
645463.3.peg.3204	hypothetical_protein
645463.3.peg.3205	3'-to-5'_exoribonuclease_RNase_R
645463.3.peg.321	Ribose_ABC_transporter,_ATP-binding_protein_RbsA_(TC_3.A.1.2.1)
645463.3.peg.3206	hypothetical_protein
645463.3.peg.3207	Transcriptional_regulator,_HxlR_family
645463.3.peg.3208	Phospholipid-binding_protein
645463.3.peg.3209	hypothetical_protein
645463.3.peg.3210	hypothetical_protein
645463.3.peg.3211	Malonate_transporter
645463.3.peg.3212	Protein_translocase_membrane_subunit_SecG
645463.3.peg.3213	hypothetical_protein
645463.3.peg.3214	Transcriptional_regulator,_MarR/EmrR_family
645463.3.peg.3215	Enolase_(EC_4.2.1.11)
645463.3.peg.3216	2,3-bisphosphoglycerate-independent_phosphoglycerate_mutase_(EC_5.4.2.12)
645463.3.peg.3217	Triosephosphate_isomerase_(EC_5.3.1.1)
645463.3.peg.3218	Phosphoglycerate_kinase_(EC_2.7.2.3)
645463.3.peg.3219	NAD-dependent_glyceraldehyde-3-phosphate_dehydrogenase_(EC_1.2.1.12)
645463.3.peg.3220	Central_glycolytic_genes_regulator
645463.3.peg.322	Ribose_ABC_transporter,_permease_protein_RbsC_(TC_3.A.1.2.1)
645463.3.peg.3221	RNA_polymerase_sigma-54_factor_RpoN
645463.3.peg.3222	Xanthine_dehydrogenase_iron-sulfur_subunit_(EC_1.17.1.4)_/_Xanthine_dehydrogenase,_molybdenum_binding_subunit_(EC_1.17.1.4)
645463.3.peg.3223	Dihydropyrimidinase_(EC_3.5.2.2)_@_D-hydantoinase_(EC_3.5.2.2)
645463.3.peg.3224	Dihydroorotate_dehydrogenase-like_protein
645463.3.peg.3225	Xanthine-uracil_permease
645463.3.peg.3226	Guanine_deaminase_(EC_3.5.4.3)
645463.3.peg.3227	N-acyl-D-amino-acid_deacylase_(EC_3.5.1.81)
645463.3.peg.323	Uncharacterized_deacetylase
645463.3.peg.3228	Uncharacterized_deacetylase
645463.3.peg.3229	Diaminopropionate_ammonia-lyase_(EC_4.3.1.15)
645463.3.peg.3230	hypothetical_protein
645463.3.peg.3231	Probable_sigma54-dependent_transcriptional_regulator
645463.3.peg.3232	RidA/YER057c/UK114_superfamily_protein
645463.3.peg.3233	hypothetical_protein
645463.3.peg.3234	Iron-sulfur_flavoprotein
645463.3.peg.3235	Transcriptional_regulator_AdhR,_MerR_family
645463.3.peg.3236	Fe-S_oxidoreductase
645463.3.peg.3237	N-acetylmuramoyl-L-alanine_amidase_(EC_3.5.1.28)
645463.3.peg.324	hypothetical_protein
645463.3.peg.3238	ABC_transporter,_ATP-binding_protein
645463.3.peg.3239	hypothetical_protein
645463.3.peg.3240	hypothetical_protein
645463.3.peg.3241	hypothetical_protein
645463.3.peg.3242	Phage_protein
645463.3.peg.3243	Transcriptional_regulator,_AraC_family
645463.3.peg.3244	Excinuclease_ABC_subunit_A_paralog_of_unknown_function
645463.3.peg.325	Catalyzes_the_cleavage_of_p-aminobenzoyl-glutamate_to_p-aminobenzoate_and_glutamate,_subunit_B
645463.3.peg.3245	Beta-lactamase_class_C-like_and_penicillin_binding_proteins_(PBPs)_superfamily
645463.3.peg.3246	Transcriptional_regulator,_MerR_family
645463.3.peg.3247	Uncharacterized_MFS-type_transporter
645463.3.peg.3248	hypothetical_protein
645463.3.peg.3249	ABC_transporter,_permease_protein
645463.3.peg.3250	hypothetical_protein
645463.3.peg.3251	Efflux_ABC_transporter,_ATP-binding_protein
645463.3.peg.3252	hypothetical_protein
645463.3.peg.3253	Phosphate_regulon_transcriptional_regulatory_protein_PhoB_(SphR)
645463.3.peg.3254	Inner_membrane_protein_translocase_and_chaperone_YidC,_OxaA_protein
645463.3.peg.3255	Nitroreductase
645463.3.peg.3256	Multi_antimicrobial_extrusion_protein_(Na(+)/drug_antiporter),_MATE_family_of_MDR_efflux_pumps
645463.3.peg.3257	Transcriptional_regulator,_MarR_family
645463.3.peg.3258	Transcriptional_regulator,_PadR_family
645463.3.peg.3259	hypothetical_protein
645463.3.peg.3260	Multimeric_flavodoxin_WrbA_family_protein,_diverged_or_disrupted
645463.3.peg.326	hypothetical_protein
645463.3.peg.3261	SAM-dependent_methyltransferase
645463.3.peg.3262	hypothetical_protein
645463.3.peg.3263	Transcriptional_regulator,_AraC_family
645463.3.peg.3264	ABC_transporter,_ATP-binding_protein_(cluster_13,_osmolytes)
645463.3.peg.3265	ABC_transporter,_permease_protein_(cluster_13,_osmolytes)_/_ABC_transporter,_substrate-binding_protein_(cluster_13,_osmolytes)
645463.3.peg.3266	hypothetical_protein
645463.3.peg.3267	Excinuclease_ABC_subunit_A_paralog_of_unknown_function
645463.3.peg.3268	hypothetical_protein
645463.3.peg.3269	hypothetical_protein
645463.3.peg.327	Transcriptional_regulator,_AcrR_family
645463.3.peg.3270	33_kDa_chaperonin_HslO
645463.3.peg.3271	FIG145533:_Methyltransferase_(EC_2.1.1.-)
645463.3.peg.3272	Small_acid-soluble_spore_protein
645463.3.peg.3273	Amidohydrolase_family_protein
645463.3.peg.3274	L-serine_dehydratase,_beta_subunit_(EC_4.3.1.17)_/_L-serine_dehydratase,_alpha_subunit_(EC_4.3.1.17)
645463.3.peg.3275	4-hydroxy-tetrahydrodipicolinate_synthase_(EC_4.3.3.7)
645463.3.peg.3276	Aspartate-semialdehyde_dehydrogenase_(EC_1.2.1.11)
645463.3.peg.3277	4-hydroxy-tetrahydrodipicolinate_synthase_(EC_4.3.3.7)
